pubDate,title,link,category,start_time
2024/10/04,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104570?ima=2222&pri1=202410&wd00=2024&wd01=10&wd02=04,ラジオ,21:00〜23:00
2024/10/02,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=2222&pri1=202410&wd00=2024&wd01=10&wd02=02,TV,22:57〜23:00
2024/09/27,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104570?ima=1445&pri1=202409&wd00=2024&wd01=09&wd02=27,ラジオ,21:00〜23:00
2024/09/25,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=1838&pri1=202409&wd00=2024&wd01=09&wd02=25,TV,22:57〜23:00
2024/09/22,文化放送「乃木坂46の「の」」菅原咲月、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104601?ima=2127&pri1=202409&wd00=2024&wd01=09&wd02=22,ラジオ,18:00〜18:30
2024/09/20,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104570?ima=1445&pri1=202409&wd00=2024&wd01=09&wd02=20,ラジオ,21:00〜23:00
2024/09/20,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104404?ima=1838&pri1=202409&wd00=2024&wd01=09&wd02=20,ラジオ,21:00〜23:00
2024/09/18,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=1838&pri1=202409&wd00=2024&wd01=09&wd02=18,TV,22:57〜23:00
2024/09/17,「EX大衆」一ノ瀬美空、五百城茉央、柴田柚菜、菅原咲月、田村真佑、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104532?ima=1445&pri1=202409&wd00=2024&wd01=09&wd02=17,書籍,
2024/09/14,TBSテレビ系「夜明けのラヴィット！」菅原咲月、弓木奈於 ※一部出演,https://www.nogizaka46.com/s/n46/media/detail/104590?ima=2208&pri1=202409&wd00=2024&wd01=09&wd02=14,TV,05:45-07:30
2024/09/13,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104580?ima=1445&pri1=202409&wd00=2024&wd01=09&wd02=13,TV,24:00〜24:30
2024/09/13,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104404?ima=1838&pri1=202409&wd00=2024&wd01=09&wd02=13,ラジオ,21:00〜23:00
2024/09/13,TBSテレビ系「ラヴィット！」菅原咲月、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104588?ima=1445&pri1=202409&wd00=2024&wd01=09&wd02=13,TV,08:00〜09:55
2024/09/13,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104570?ima=1445&pri1=202409&wd00=2024&wd01=09&wd02=13,ラジオ,21:00〜23:00
2024/09/11,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=1838&pri1=202409&wd00=2024&wd01=09&wd02=11,TV,22:57〜23:00
2024/09/06,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104404?ima=1838&pri1=202409&wd00=2024&wd01=09&wd02=06,ラジオ,21:00〜23:00
2024/09/06,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104567?ima=1445&pri1=202409&wd00=2024&wd01=09&wd02=06,TV,24:00〜24:30
2024/09/04,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=1838&pri1=202409&wd00=2024&wd01=09&wd02=04,TV,22:57〜23:00
2024/08/30,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104404?ima=1645&pri1=202408&wd00=2024&wd01=08&wd02=30,ラジオ,21:00〜23:00
2024/08/30,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=30,ラジオ,21:00〜23:00
2024/08/28,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=28,TV,22:57〜23:00
2024/08/23,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=23,ラジオ,21:00〜23:00
2024/08/23,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104404?ima=1645&pri1=202408&wd00=2024&wd01=08&wd02=23,ラジオ,21:00〜23:00
2024/08/21,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=21,TV,22:57〜23:00
2024/08/16,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104476?ima=1825&pri1=202408&wd00=2024&wd01=08&wd02=16,TV,24:00〜24:30
2024/08/16,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104404?ima=1645&pri1=202408&wd00=2024&wd01=08&wd02=16,ラジオ,21:00〜23:00
2024/08/16,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=16,ラジオ,21:00〜23:00
2024/08/14,ニッポン放送「乃木坂46のオールナイトニッポン」久保史緒里、佐藤楓、田村真佑、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104470?ima=2215&pri1=202408&wd00=2024&wd01=08&wd02=14,ラジオ,25:00〜27:00
2024/08/14,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=14,TV,22:57〜23:00
2024/08/10,TBSテレビ系「夜明けのラヴィット！」弓木奈於 ※一部出演,https://www.nogizaka46.com/s/n46/media/detail/104473?ima=1825&pri1=202408&wd00=2024&wd01=08&wd02=10,TV,05:45〜07:30
2024/08/09,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=09,ラジオ,21:00〜23:00
2024/08/09,TBSテレビ系「ラヴィット！」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104472?ima=1825&pri1=202408&wd00=2024&wd01=08&wd02=09,TV,08:00〜09:55
2024/08/09,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104450?ima=1617&pri1=202408&wd00=2024&wd01=08&wd02=09,TV,24:00〜24:30
2024/08/09,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104404?ima=1645&pri1=202408&wd00=2024&wd01=08&wd02=09,ラジオ,21:00〜23:00
2024/08/08,フジテレビ系「ミュージックジェネレーション」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104444?ima=1826&pri1=202408&wd00=2024&wd01=08&wd02=08,TV,19:00〜21:00
2024/08/07,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=07,TV,22:57〜23:00
2024/08/02,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104439?ima=1744&pri1=202408&wd00=2024&wd01=08&wd02=02,TV,24:00〜24:30
2024/08/02,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=0300&pri1=202408&wd00=2024&wd01=08&wd02=02,ラジオ,21:00〜23:00
2024/08/02,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104404?ima=1645&pri1=202408&wd00=2024&wd01=08&wd02=02,ラジオ,21:00〜23:00
2024/07/31,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=31,TV,22:57〜23:00
2024/07/26,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=26,ラジオ,21:00〜23:00
2024/07/26,Lemino「乃木坂逃避行#4」遠藤さくら、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104391?ima=1515&pri1=202407&wd00=2024&wd01=07&wd02=26,WEB,12:00〜
2024/07/25,TBSテレビ系「プレバト‼」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104392?ima=2038&pri1=202407&wd00=2024&wd01=07&wd02=25,TV,19:00〜20:00
2024/07/24,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=24,TV,22:57〜23:00
2024/07/24,ニッポン放送「乃木坂46のオールナイトニッポン」久保史緒里、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104394?ima=1747&pri1=202407&wd00=2024&wd01=07&wd02=24,ラジオ,25:00〜27:00
2024/07/24,SHOWROOM「のぎおび」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104412?ima=1934&pri1=202407&wd00=2024&wd01=07&wd02=24,WEB,18:15〜
2024/07/23,SHOWROOM「弓木奈於 1st写真集 天使だったのか 発売記念SHOWROOM」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104409?ima=1617&pri1=202407&wd00=2024&wd01=07&wd02=23,WEB,20:00〜
2024/07/23,TBSテレビ系「ラヴィット！」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104411?ima=0448&pri1=202407&wd00=2024&wd01=07&wd02=23,TV,08:00〜09:55
2024/07/23,「弓木奈於 1st写真集」,https://www.nogizaka46.com/s/n46/media/detail/104146?ima=1628&pri1=202407&wd00=2024&wd01=07&wd02=23,リリース,
2024/07/21,TBSテレビ系「スマホがない時、どうしていたの？」五百城茉央、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104356?ima=2038&pri1=202407&wd00=2024&wd01=07&wd02=21,TV,15:30〜16:24
2024/07/19,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104381?ima=3840&pri1=202407&wd00=2024&wd01=07&wd02=19,TV,24:30〜24:59
2024/07/19,Lemino「乃木坂逃避行#3」遠藤さくら、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104390?ima=1515&pri1=202407&wd00=2024&wd01=07&wd02=19,WEB,12:00〜
2024/07/19,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=19,ラジオ,21:00〜23:00
2024/07/17,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=17,TV,22:57〜23:00
2024/07/13,TBSテレビ系「夜明けのラヴィット！」弓木奈於 ※一部出演,https://www.nogizaka46.com/s/n46/media/detail/104265?ima=0439&pri1=202407&wd00=2024&wd01=07&wd02=13,TV,05:45〜07:30
2024/07/12,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=12,ラジオ,21:00〜23:00
2024/07/12,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104355?ima=2038&pri1=202407&wd00=2024&wd01=07&wd02=12,TV,24:00〜24:30
2024/07/11,TBSテレビ系「ラヴィット！」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104370?ima=2542&pri1=202407&wd00=2024&wd01=07&wd02=11,TV,08:00〜09:55
2024/07/10,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=10,TV,22:57〜23:00
2024/07/09,「BOMB」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104360?ima=1929&pri1=202407&wd00=2024&wd01=07&wd02=09,書籍,
2024/07/05,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104323?ima=1627&pri1=202407&wd00=2024&wd01=07&wd02=05,TV,24:00〜24:30
2024/07/05,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104315?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=05,ラジオ,21:00〜23:00
2024/07/03,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=2044&pri1=202407&wd00=2024&wd01=07&wd02=03,TV,22:57〜23:00
2024/07/02,のぎ動画「久保チャンネル #98 アトノマツリ@12th YEAR BIRTHDAY LIVE Day4」久保史緒里、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104330?ima=2048&pri1=202407&wd00=2024&wd01=07&wd02=02,WEB,
2024/06/28,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1621&pri1=202406&wd00=2024&wd01=06&wd02=28,ラジオ,21:00〜23:00
2024/06/26,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=1621&pri1=202406&wd00=2024&wd01=06&wd02=26,TV,22:57〜23:00
2024/06/25,のぎ動画「久保チャンネル #97 MC@真夏の全国ツアー2023 東京公演 Day2」久保史緒里、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104289?ima=1659&pri1=202406&wd00=2024&wd01=06&wd02=25,WEB,
2024/06/21,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1621&pri1=202406&wd00=2024&wd01=06&wd02=21,ラジオ,21:00〜23:00
2024/06/21,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104239?ima=1737&pri1=202406&wd00=2024&wd01=06&wd02=21,TV,24:00〜24:30
2024/06/19,SHOWROOM「弓木奈於1st写真集 発売記念SHOWROOM」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104237?ima=1924&pri1=202406&wd00=2024&wd01=06&wd02=19,WEB,21:00〜
2024/06/19,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=1621&pri1=202406&wd00=2024&wd01=06&wd02=19,TV,22:57〜23:00
2024/06/18,のぎ動画「久保チャンネル #96 「しあわせなんて、なければいいのに。」予告編／マクドナルド新TVCM」久保史緒里、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104248?ima=1700&pri1=202406&wd00=2024&wd01=06&wd02=18,WEB,
2024/06/14,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1621&pri1=202406&wd00=2024&wd01=06&wd02=14,ラジオ,21:00〜23:00
2024/06/12,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=1621&pri1=202406&wd00=2024&wd01=06&wd02=12,TV,22:57〜23:00
2024/06/11,TBSテレビ系「ラヴィット！」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104211?ima=2026&pri1=202406&wd00=2024&wd01=06&wd02=11,TV,08:00〜09:55
2024/06/07,"BS TV Tokyo ""Tokyo PC Club"" Ayano Christie Yoshida, Nao Yumiki, and Runa Hayashi Narration: Rika Sato",https://www.nogizaka46.com/s/n46/media/detail/104190?ima=1959&pri1=202406&wd00=2024&wd01=06&wd02=07,TV,24:00-24:30
2024/06/07,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1621&pri1=202406&wd00=2024&wd01=06&wd02=07,ラジオ,21:00〜23:00
2024/06/05,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=1621&pri1=202406&wd00=2024&wd01=06&wd02=05,TV,22:57〜23:00
2024/06/05,テレビ東京系「紙とさまぁ～ず」弓木奈於 ※アンケート出演,https://www.nogizaka46.com/s/n46/media/detail/104176?ima=1637&pri1=202406&wd00=2024&wd01=06&wd02=05,TV,26:35〜27:05
2024/05/31,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1541&pri1=202405&wd00=2024&wd01=05&wd02=31,ラジオ,21:00〜23:00
2024/05/29,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=5615&pri1=202405&wd00=2024&wd01=05&wd02=29,TV,22:57〜23:00
2024/05/29,テレビ東京系「紙とさまぁ～ず」弓木奈於 ※アンケート出演,https://www.nogizaka46.com/s/n46/media/detail/104140?ima=5910&pri1=202405&wd00=2024&wd01=05&wd02=29,TV,26:35〜27:05
2024/05/26,テレビ東京系「有吉ぃぃeeeee！」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104130?ima=1627&pri1=202405&wd00=2024&wd01=05&wd02=26,TV,22:00〜22:48
2024/05/25,SHOWROOM「弓木奈於1st写真集 発売記念SHOWROOM配信」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104142?ima=1743&pri1=202405&wd00=2024&wd01=05&wd02=25,WEB,18:00〜
2024/05/25,TBSテレビ系「夜明けのラヴィット！」菅原咲月、弓木奈於※一部出演,https://www.nogizaka46.com/s/n46/media/detail/104139?ima=5910&pri1=202405&wd00=2024&wd01=05&wd02=25,TV,05:45〜07:30
2024/05/24,TBSテレビ系「ラヴィット！」菅原咲月、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104138?ima=5910&pri1=202405&wd00=2024&wd01=05&wd02=24,TV,08:00〜09:55
2024/05/24,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1541&pri1=202405&wd00=2024&wd01=05&wd02=24,ラジオ,21:00〜23:00
2024/05/22,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=5615&pri1=202405&wd00=2024&wd01=05&wd02=22,TV,22:57〜23:00
2024/05/22,SHOWROOM「猫舌SHOWROOM」賀喜遥香、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104132?ima=1658&pri1=202405&wd00=2024&wd01=05&wd02=22,WEB,19:00〜21:00
2024/05/18,TBSテレビ系「夜明けのラヴィット！」菅原咲月、弓木奈於 ※一部出演,https://www.nogizaka46.com/s/n46/media/detail/104093?ima=1538&pri1=202405&wd00=2024&wd01=05&wd02=18,TV,05:45〜07:30
2024/05/17,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104092?ima=1452&pri1=202405&wd00=2024&wd01=05&wd02=17,TV,24:00〜24:30
2024/05/17,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1541&pri1=202405&wd00=2024&wd01=05&wd02=17,ラジオ,21:00〜23:00
2024/05/15,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=5615&pri1=202405&wd00=2024&wd01=05&wd02=15,TV,22:57〜23:00
2024/05/13,日本テレビ「超・乃木坂スター誕生！」5期生、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104084?ima=1554&pri1=202405&wd00=2024&wd01=05&wd02=13,TV,24:59〜25:29
2024/05/12,NHKラジオ第1「らじらー！サンデー」五百城茉央、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104072?ima=5612&pri1=202405&wd00=2024&wd01=05&wd02=12,ラジオ,20:05〜22:55
2024/05/10,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1541&pri1=202405&wd00=2024&wd01=05&wd02=10,ラジオ,21:00〜23:00
2024/05/10,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104069?ima=5612&pri1=202405&wd00=2024&wd01=05&wd02=10,TV,24:00〜24:30
2024/05/09,フジテレビ系「ミュージックジェネレーション」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104057?ima=1652&pri1=202405&wd00=2024&wd01=05&wd02=09,TV,19:00〜21:54
2024/05/08,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=5615&pri1=202405&wd00=2024&wd01=05&wd02=08,TV,22:57〜23:00
2024/05/08,TBSテレビ系「ラヴィット！」弓木奈於 ※ロケ出演,https://www.nogizaka46.com/s/n46/media/detail/104066?ima=5612&pri1=202405&wd00=2024&wd01=05&wd02=08,TV,08:00〜09:55
2024/05/08,「週刊少年マガジン」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104030?ima=2212&pri1=202405&wd00=2024&wd01=05&wd02=08,書籍,
2024/05/03,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104045?ima=1545&pri1=202405&wd00=2024&wd01=05&wd02=03,TV,24:00〜24:30
2024/05/03,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1541&pri1=202405&wd00=2024&wd01=05&wd02=03,ラジオ,21:00〜23:00
2024/05/01,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=5615&pri1=202405&wd00=2024&wd01=05&wd02=01,TV,22:57〜23:00
2024/05/01,TBSテレビ系「ラヴィット！」弓木奈於 ※ロケ出演,https://www.nogizaka46.com/s/n46/media/detail/104040?ima=1755&pri1=202405&wd00=2024&wd01=05&wd02=01,TV,08:00〜09:55
2024/05/01,日本テレビ系「お笑い4コマパーティー ロロロロ」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104031?ima=2212&pri1=202405&wd00=2024&wd01=05&wd02=01,TV,24:29〜24:54
2024/04/30,「THE NEW ERA BOOK Spring & Summer 2024」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103712?ima=5457&pri1=202404&wd00=2024&wd01=04&wd02=30,書籍,
2024/04/27,TBSチャンネル1「乃木坂お試し中」伊藤理々杏、佐藤璃果、柴田柚菜、松尾美佑,https://www.nogizaka46.com/s/n46/media/detail/104012?ima=5119&pri1=202404&wd00=2024&wd01=04&wd02=27,TV,23:00〜23:30
2024/04/26,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1648&pri1=202404&wd00=2024&wd01=04&wd02=26,ラジオ,21:00〜23:00
2024/04/26,TBSラジオ「金曜JUNKバナナマンのバナナムーンGOLD」賀喜遥香、清宮レイ、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104043?ima=5253&pri1=202404&wd00=2024&wd01=04&wd02=26,ラジオ,25:00〜27:00
2024/04/26,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/104020?ima=1638&pri1=202404&wd00=2024&wd01=04&wd02=26,TV,24:30〜24:59
2024/04/25,フジテレビ系「ミュージックジェネレーション 2時間SP」弓木奈於 ※ブロック出演,https://www.nogizaka46.com/s/n46/media/detail/104002?ima=1759&pri1=202404&wd00=2024&wd01=04&wd02=25,TV,19:00〜21:00
2024/04/24,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=5603&pri1=202404&wd00=2024&wd01=04&wd02=24,TV,22:57〜23:00
2024/04/21,文化放送「乃木坂46の「の」」菅原咲月、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103988?ima=1118&pri1=202404&wd00=2024&wd01=04&wd02=21,ラジオ,18:00〜18:30
2024/04/19,SHOWROOM「のぎおび」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/104003?ima=1759&pri1=202404&wd00=2024&wd01=04&wd02=19,WEB,19:00〜
2024/04/19,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1648&pri1=202404&wd00=2024&wd01=04&wd02=19,ラジオ,21:00〜23:00
2024/04/19,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/103989?ima=1645&pri1=202404&wd00=2024&wd01=04&wd02=19,TV,24:00〜24:30
2024/04/17,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=5603&pri1=202404&wd00=2024&wd01=04&wd02=17,TV,22:57〜23:00
2024/04/15,interfm「MUSIClock with THE FIRST TIMES」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103979?ima=1655&pri1=202404&wd00=2024&wd01=04&wd02=15,ラジオ,07:00〜08:50
2024/04/14,NHKラジオ第1「らじらー！サンデー」川﨑桜、佐藤楓、弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103955?ima=1633&pri1=202404&wd00=2024&wd01=04&wd02=14,ラジオ,20:05〜22:55
2024/04/12,FM FUJI「沈黙の金曜日」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103866?ima=1648&pri1=202404&wd00=2024&wd01=04&wd02=12,ラジオ,21:00〜23:00
2024/04/12,BSテレビ東京「東京パソコンクラブ」吉田綾乃クリスティー、弓木奈於、林瑠奈、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/103956?ima=1633&pri1=202404&wd00=2024&wd01=04&wd02=12,TV,24:00〜24:30
2024/04/10,MBS「水曜日のハウマッチ？」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103857?ima=5603&pri1=202404&wd00=2024&wd01=04&wd02=10,TV,22:57〜23:00
2024/04/10,TOKYO FM「山崎怜奈の誰かに話したかったこと。」弓木奈於,https://www.nogizaka46.com/s/n46/media/detail/103938?ima=5603&pri1=202404&wd00=2024&wd01=04&wd02=10,ラジオ,13:00〜14:55
2024/04/05,FM FUJI「沈黙の金曜日」弓木奈於、梅澤美波,https://www.nogizaka46.com/s/n46/media/detail/103898?ima=5927&pri1=202404&wd00=2024&wd01=04&wd02=05,ラジオ,21:00〜23:00
2024/04/05,BSテレビ東京「東京パソコンクラブ」林瑠奈、弓木奈於、吉田綾乃クリスティー、ナレーション：佐藤璃果,https://www.nogizaka46.com/s/n46/media/detail/103894?ima=5927&pri1=202404&wd00=2024&wd01=04&wd02=05,TV,24:00〜24:30
